App id,Review id,Sentence id,Sentence content,Feature (Positive),Feature (Neutral),Feature (Negative),Feature (All Annotated)
com.zentertain.photoeditor,gp:AOqpTOH-p7EVIJpAHhyvZfDFbqh-YIN6qhXerJHWmoazni771fLKWLyRZoSXWzY_ZT23d_rcqp-OjiiV2mhALXw,1,Best application in world,,,,
com.zentertain.photoeditor,gp:AOqpTOHmAhmDW2omnZf0RaqF9rqWV1gANHMVbe5438vPc92AeWPsTxRgZdG8CCvp8EJmIjbbMQbwzz6zO3cp034,1,I have used many and this I like one better then many.,,,,
com.zentertain.photoeditor,gp:AOqpTOE00BLr5bz-w9oLmjhaMLXwLD68klW0pbpk33t3e_VAt8-Vm2wIh9NE5GhY7agzIp0SXtpi-w7gSpqeN_E,1,Wish i.knew how to change font size,,change font size,,change font size
com.zentertain.photoeditor,gp:AOqpTOHTNNEVpyc7h0VLu-KoyWcao3DUq0_fQPMLzGcWg57S-AMfSts69kFLluBVMVFDW-s1EJC4jTANFDRZs1E,1,I reallly can fix my ugly pics,,fix my ugly pics,,fix my ugly pics
com.zentertain.photoeditor,gp:AOqpTOE-NDi0mVhy9VXjGp6YQqGzhr8B84aeV8Gi-MsF4_KeuFofI7JgpGMryEu14W4VTSnKUcg4DAnofDyhxjc,1,This app is pretty cool I think it works good,,,,
com.zentertain.photoeditor,gp:AOqpTOFYkXAo043O-hzmCDXpJQ3L4JIt_aTx4iil71shVOKlYexxHIfK1XPLSUw9TtaRxUUmditzq1bNBf4PkSo,1,Well for one thing your app doesn't look anything like the pictures above and for another I got to edit one photo and then the app wouldn't open and kept force closing I hate it so I removed imedently,pictures,edit one photo,open;closing,pictures;edit one photo;open;closing
com.zentertain.photoeditor,gp:AOqpTOE0d2O-3qhX6oLmPZo3v845hJoByyFRo6Xa33G3G1IGcw18EffBOUJiWnRF8wJeIrh5nN0VBYhvPNVEkGU,1,Not bad app.,,,,
com.zentertain.photoeditor,gp:AOqpTOE0d2O-3qhX6oLmPZo3v845hJoByyFRo6Xa33G3G1IGcw18EffBOUJiWnRF8wJeIrh5nN0VBYhvPNVEkGU,2,nice editings cn be done overall good job.,editings,,,editings
com.zentertain.photoeditor,gp:AOqpTOEnnqmx73YDXusRBZlGRf2KnRUrUAgFetfrOtbPn04brDNqfpOWlZhHBWbHLX6Z1DyJSoRnN83kQuQhW8c,1,This is good app,,,,
com.zentertain.photoeditor,gp:AOqpTOHSQMYyZwlpzgi1OOwB36B-07DuD2YC3wLDO_q4QUPZF3g1sxUbv6-2KofeyaQGz-nIyIGqlxB0hogVzhs,1,"If they are free, why do I have to install the frames then the effects then other things.....",,install the frames;effects,,install the frames;effects
com.zentertain.photoeditor,gp:AOqpTOHSQMYyZwlpzgi1OOwB36B-07DuD2YC3wLDO_q4QUPZF3g1sxUbv6-2KofeyaQGz-nIyIGqlxB0hogVzhs,2,just make it come with it.,,,,
com.zentertain.photoeditor,gp:AOqpTOFuiLkyEmzQkwKZWpJhgvTa2NBmSJXwsgOPD3GzI8KUKcQ-loiz1ZWnxEjLTvIn0NPDpnZ81F4uwPp1pGI,1,Suprb app for creating more effect...,creating more effect,,,creating more effect
com.zentertain.photoeditor,gp:AOqpTOGcH5IAYWD6WmDSaD4WXsbdhmB-T7kqm-1mfjokLh81-nVDuNytjRIYmmMMsSE-rOxxSIAZ25cjgSOn6cY,1,Like a picart,picart,,,picart
com.zentertain.photoeditor,gp:AOqpTOHNbpQ6IbAJ2h6BzMOXpI5nGW45h5TVGpgRG4HLc60Fjv5EHhkml6hG2Ig-ddb44azvXCqO0oV2nXKkpoA,1,I dnt like that u cant redo or format the text,,,redo the text;format the text,redo the text;format the text
com.zentertain.photoeditor,gp:AOqpTOHr2SDRc8f8P3PksXCHbw7omRq1ocQlD9r4Adi1VEdsGq8Sl4nQ2eQaESYab3OKrDz9E7PNj8aV92LlHyA,1,It is a great editor love it,editor,,,editor
com.zentertain.photoeditor,gp:AOqpTOEKaqxanFRbAKui4Jj3f2TawstNxcLja_Mo2U1O729ayO7sUAVQX7fRCQoad9Ryxs93tBohwKeihbf91Wc,1,I liked it so much.,,,,
com.zentertain.photoeditor,gp:AOqpTOFB36L7cjwxZeNikevW2LZ78cJDBfMHCU0d_0lEzM9vN1bir-U4u7k-PAbLUZlB1-J5EopLqyZsTUGsJCM,1,You have to pay for stickers really,,stickers,,stickers
com.zentertain.photoeditor,gp:AOqpTOGtFa2zUSEPXn_KcF7fK2zBP8iB2EmNitbKRVid9cVaUDS3QghR0vHAPH0-Vk0N4OOJ8To5_Q3rVnKkUzE,1,"Works very well, easy, loaded",,,,
com.zentertain.photoeditor,gp:AOqpTOFgVehYvxD8OJ7-1dKVI3_oYHBsu3_V0PaOuY3zt15ZdstrBj0BYSpirB6YYusOVwWtitkdqPud1ITZFAo,1,Perfect mobile photo editing app,photo editing,,,photo editing
com.zentertain.photoeditor,gp:AOqpTOG-ohXEuiO4jZOpFwrsMVEjxeYABTnTk7Fw8JUXaSi9uPz3U-T5W0-ETjfo9MyB1-u0Gef47kJ_fqj_m38,1,It works for me,,,,
com.zentertain.photoeditor,gp:AOqpTOH-i3BR6BrvmXJymwGbOgd3dUJaffFpvmERTiUp1w6ikqg_Ep3FQ5QT8Bi-FLbUmdka7EHntUN87f3aCQA,1,East or west this apps is best.I try my best to choose some other apps and use them.Thanks developer please keep it up.,,,,
com.zentertain.photoeditor,gp:AOqpTOG7_IJ4dUvTXKsb6JkKLgSWVq1E141EfR1sRcia31tyBMQS8mDx2IMB71Mjo8HWhKDcSmP9pCGhTd_sulY,1,I love it it makes me feel real with the effects n my blue eyes,effects,,,effects
com.zentertain.photoeditor,gp:AOqpTOHw6w5iizPdqhDYmSTJPMLPT0uj5jZHYNtYk9ZatDvfKOJX1rh_xuIrcLnPVairPui9Zrm_KxqzQ3Q6QEg,1,This is ousome,,,,
com.zentertain.photoeditor,gp:AOqpTOEQbeChP-prjs8925cCCRXL2P6LI80ekauP1oH5OuQ51IWfSmfYbB93Hwfcl9dMK94JaFJxCMthL7YXFDw,1,Can't upload photos,,upload photos,,upload photos
com.zentertain.photoeditor,gp:AOqpTOEN_HH8dw-HteKNrdaxXAMEGc4cq0dfiDpczB4kAV4m2g6E_0DjujpTWhKIm5UWATc216sRGFwKrSnVHs4,1,Love the new ehancements,ehancements,,,ehancements
com.zentertain.photoeditor,gp:AOqpTOG9382kh3g9DoxFxoEqLPRXPm7AKrQi-fwt5lJqKaiSm57VP1IgVGFYTMNHPKD21_q6t3SzYahxWZ4OunE,1,This might be good but I'm write before playing this app!,,,,
com.zentertain.photoeditor,gp:AOqpTOF4IBkXEIYR4n7s62lQQ5z3J6LT7YdClsF79FKC-ugiLgZMeoGLP0z9QnHjvXVc5Qwm3TYpNh6mqFz1A2o,1,Lots better than some.,,,,
com.zentertain.photoeditor,gp:AOqpTOEe5sKFZx3ldQHMU9phCc2UuscwDxOFC-jEkY8iIgpx4X35Le9of9ng4i79sSWDhz-8vseLUOyCuuSzhaY,1,Better than default editors.,,editors,,editors
com.zentertain.photoeditor,gp:AOqpTOGLH1LHydBEmrDIwCdFb_5kqGThrvkZ0m5I9itBdzsqy6hUwRdoFiJyxAFQ1uym1E7DiuohpWjxDdXCLQ0,1,its easy to use and has a good user interface.,user interface,,,user interface
com.zentertain.photoeditor,gp:AOqpTOG8tsOSELmCZJO8KcgQZNyWkHSZDkidBeolm2AIT2Ehoxf1Flr_zv0yeln3U5zqXD3Qb3wu0lA9OCHVP6g,1,You have to download everything before you CD an even start date it  so much it is rubbish for not install unless you like rubbish apps ‼‼‼‼‼‼‼‼‼‼‼:-\ :-\ :-\ :-\ :-\ :-\ :-\ :-\,,install,,install
com.zentertain.photoeditor,gp:AOqpTOGgb4CGoAAhOX9UVLLQSoiHWsAp0fsdodnjJJI2uszPDwo_6OcTGiFiX3vdyhZ8_zFbw9V2pw-Era7KAxM,1,Solid apppp I loved it,,,,
com.zentertain.photoeditor,gp:AOqpTOGZNtnxsmWKYsJpxwt5seW68ilvfHSIctYy7h0mGOGIF0xX4G72T6aE0doKQJPeDu3YWlXvzkadrzOq4Do,1,Making memes right now!,,Making memes,,Making memes
com.zentertain.photoeditor,gp:AOqpTOErxcS8hvGW2s4OdcVJvrb3oAoQBtpAzgiKzKe4bB7xqb7wy4KhRqZa-FlEjT-89h-0YzgGAvhJ0uPrTmw,1,Hope do not make any trouble,,,,
com.zentertain.photoeditor,gp:AOqpTOFL-zwXqhJTrCKciyLB_kYgGvcyii3jL8bvy-hvpOe4axnmBJgbIggifSI5OoAMfPdTGn3tNuaF5dQSwNs,1,Very user friendly.,,,,
com.zentertain.photoeditor,gp:AOqpTOF1aSnfSF2OWNns57WnojSt7jSM-wMjfZW4Yk0roomuOsoEm768lNjSUIWyVn_vimEhwO0LPOSoQH97l8Q,1,needed to take off unwanted bits captured in the photo i took & this app did the trick!,,take off unwanted bits captured in the photo,,take off unwanted bits captured in the photo
com.zentertain.photoeditor,gp:AOqpTOF-AuA5VNOjlbqOwW-64IgDCqvg1uPs03rxWSiWEyS-ShDxLBMWIEMoVpaUhQT1AlRR8rvPJ2_bP75rqdo,1,It's looks great and nice I like it,,,,
com.zentertain.photoeditor,gp:AOqpTOEfqP9n9DuRGU50kERNO6U0FNXIaacSqkPxPAp4DDmXB5QDEcboLgSpoJYMEbbngRQUDQS-AEGEWYetg6c,1,Exactly the program I was looking for!,,,,
com.zentertain.photoeditor,gp:AOqpTOGa4wyDIu5mjghH1wgURsmnRmwA0sGD-0XlRT1bkZoAwTmz9g_AI-50VnzDxdyClEBHf4fT82VPRD2nuYk,1,I have an HTC One M8 and for some reason this app opens and then closes without out any option for me to do anything.,,opens;closes,,opens;closes
com.zentertain.photoeditor,gp:AOqpTOGa4wyDIu5mjghH1wgURsmnRmwA0sGD-0XlRT1bkZoAwTmz9g_AI-50VnzDxdyClEBHf4fT82VPRD2nuYk,2,My only question is if this has to do specifically with my phone.,,,,
com.zentertain.photoeditor,gp:AOqpTOGa4wyDIu5mjghH1wgURsmnRmwA0sGD-0XlRT1bkZoAwTmz9g_AI-50VnzDxdyClEBHf4fT82VPRD2nuYk,3,Especially since it seems to work well for others.,,,,
com.zentertain.photoeditor,gp:AOqpTOHlo9QRrwX2pqKsbr-Q8D5P-XqRwpdaVaZecwRldlHYz_ZRk2xcnBOcGdHIbaYPOxoPWEX98b6-djKo-CM,1,Very good apps,,,,
com.zentertain.photoeditor,gp:AOqpTOFgTF6BDKLhGEqnzBS0ueXn2rcGGbzJ_gGVGt-akrkRF08mq-m2Bk3vdcXyfOvCQPTZSjVh6Grv26GgTbg,1,Easy to use,,,,
com.zentertain.photoeditor,gp:AOqpTOEMkYa6REdxZtn4IOX-3EMkjc7c1qqgIzyLpLkVMKEM3ytHh6UsTVGEN8bthvINLrEMCXb4FRqokjWonHA,1,Very good photo edit app,photo edit,,,photo edit
com.zentertain.photoeditor,gp:AOqpTOFWIpEmuOtbpMmHI9jMR2Gu6cdSxI337t6tTTL1IsGmGmL1CKjUqD8SjaYvMU4-QHoLs34rvoV0EyCDa7Y,1,Cool app loved it,,,,
com.zentertain.photoeditor,gp:AOqpTOFVUXnFEt1KAcEmG7JarIxvynnh-UPXTyDOhQ_yIGCt79vjzDjVMeZUbtJM8E49r893DeGmssBguDDP1eI,1,I loved it//////\\\\\\\$£€$€¥,,,,
com.zentertain.photoeditor,gp:AOqpTOH-e_K_qoggWJE1vv4b4amno7WPG3Be_-nlEQ4miQGutTalfICrUOzKaPHQtw9z_Sn4vYemK4NAMz_w1YI,1,This is a great app to use,,,,
B004LOMB2Q,A3NOCGVOLK1IPO,1,I've used Evernote for quite awhile to take notes on my Android tablet and be able to share and edit them on any PC with a web browser.,,take notes;share;edit,,take notes;share;edit
B004LOMB2Q,A3NOCGVOLK1IPO,2,"Not as nice as Microsoft OneNote, but at least it's cross platform.",,,,
B004LOMB2Q,A3NOCGVOLK1IPO,3,Nice to see that it runs on the Kindle Fire HD.,,,,
B004LOMB2Q,ALYCIMJ6ZVBA5,1,Love that I can sync to my other devices.,sync to my other devices,,,sync to my other devices
B004LOMB2Q,ALYCIMJ6ZVBA5,2,It has been a big help in keeping me organized with my lists.,,keeping me organized with my lists,,keeping me organized with my lists
B004LOMB2Q,A16BGSIIBG4UIO,1,"Have everynote you take on your tablet, phone, or laptop synced without touching a buttom.",,synced,,synced
B004LOMB2Q,A16BGSIIBG4UIO,2,Very easy to use.,,,,
B004LOMB2Q,A16BGSIIBG4UIO,3,Highly recommend Evernote if you take notes for anything.,,take notes,,take notes
B004LOMB2Q,A1JN1UEDO3PB3J,1,"I cancelled this app about 10 minutes later, not sure if I didn't give it enough time to understand it or not.",,,,
B004LOMB2Q,A1JN1UEDO3PB3J,2,"Did not like at all, I use the cozi family app and it seems to work much better for what I need",,,,
B004LOMB2Q,A3VR6X4HZL4WHZ,1,"I use it for school notes and not only can I use on my kindle fire,  I have the app on my cell phone and my laptop,  so I can never lose my information.",,use it for school notes,,use it for school notes
B004LOMB2Q,A2QDXNIYRYMQ44,1,love this app on my phone and pc but it has some bugs on kindle.,,,,
B004LOMB2Q,A2QDXNIYRYMQ44,2,please fix the terrible spell check for Pc and list the upgrade price in the app and I would pay for premium.,,premium,spell check,premium;spell check
B004LOMB2Q,A1DA4CSTVIYMUD,1,"OK, I love Evernote, but sadly can't download it even though it is free because the app store is not available overseas.",,,,
B004LOMB2Q,A1DA4CSTVIYMUD,2,"Seems silly for a free app, doesn't it.",,,,
B004LOMB2Q,A1DA4CSTVIYMUD,3,"On other devices such as iphone, and on the google app store, it's no problem, but Amazon has put to many restrictions on Kindle Fire, so I'm stuck not being able to download any free apps.",,,,
B004LOMB2Q,A1DA4CSTVIYMUD,4,I should have bought a different product.,,,,
B004LOMB2Q,A6BDWNTVHVQLP,1,"Never lose your notes again, and access them wherever you are, this app is perfect for any mobile note taker.",,notes;access notes,,notes;access notes
B004LOMB2Q,AS1U8AS6KPCJ5,1,"It performs its basic functions well and works between my pc, phone,  and kindle,  but the organization feels off and their are still occaisonal syncing problems.",,,syncing,syncing
B004LOMB2Q,A4S175UIQGH4P,1,I have this app on my pc and love it.,,,,
B004LOMB2Q,A4S175UIQGH4P,2,The version on the kindle fire is limited but I can Still use it for most thinks.,,,,
B004LOMB2Q,A4S175UIQGH4P,3,Thanks so much!,,,,
B004LOMB2Q,AEK9XT14MY95F,1,It's the only tool that works across my devices.,,,,
B004LOMB2Q,AEK9XT14MY95F,2,It synchronizing capability is transparent and remarkable.,synchronizing capability,,,synchronizing capability
B004LOMB2Q,AEK9XT14MY95F,3,word word word word,,,,
B004LOMB2Q,A16Y9PMJT5B211,1,still working out kindle potential but love it thus far.....,,,,
B004LOMB2Q,A16Y9PMJT5B211,2,could be really awesome if I could attached camera pica but don't have that in kindle.,,attached camera pica,,attached camera pica
B004LOMB2Q,A22RZLSJ94SHQ4,1,Evernote  goes where I go.,,,,
B004LOMB2Q,A22RZLSJ94SHQ4,2,"I use it for everything--recipes, receipts, notes.of all kinds.",,recipes;receipts;notes,,recipes;receipts;notes
B004LOMB2Q,A22RZLSJ94SHQ4,3,"I have copies on my desktop, my iphone and now my kindle fire.",,,,
B004LOMB2Q,A22RZLSJ94SHQ4,4,Thanks to the developers.,,,,
B004LOMB2Q,A262OZTXX6TAYB,1,I am not sure how to get out of the original screen to have the notes listed in another place from the running tab on the main screen.R Elliott,,get out of the original screen;notes listed;running tab;main screen,,get out of the original screen;notes listed;running tab;main screen
B004LOMB2Q,ADCK1ML1486JL,1,I started using Evermore on my PC for school.,,,,
B004LOMB2Q,ADCK1ML1486JL,2,"I use it for notes, making copies, storing research.",,notes;making copies;storing research,,notes;making copies;storing research
B004LOMB2Q,ADCK1ML1486JL,3,It is such a great tool.,,,,
B004LOMB2Q,ADCK1ML1486JL,4,It syncs easily between my PC and Kindle Fire so I can take my notes anywhere.,syncs easily between my PC and Kindle Fire,take my notes,,syncs easily between my PC and Kindle Fire;take my notes
B004LOMB2Q,A24HC33ZEWVU37,1,I use Evernote for all my note taking needs and general memory practice.,,note taking;memory practice,,note taking;memory practice
B004LOMB2Q,A24HC33ZEWVU37,2,I love the fact that I can review and edit my notes on any device and anywhere.,review my notes;edit my notes,,,review my notes;edit my notes
B004LOMB2Q,A17TOW1FEZKNU,1,"would recommend this to students, great for tagging websites you want to keep to help get some work done!",tagging websites,,,tagging websites
B004LOMB2Q,A17TOW1FEZKNU,2,perfect to keep my Pc synced with my phone and tablet,keep my Pc synced with my phone;keep my Pc synced with tablet,,,keep my Pc synced with my phone;keep my Pc synced with tablet
B004LOMB2Q,AJP1CTM0Q7XQV,1,Works great and synchs to all of my devices.,,synchs to all of my devices,,synchs to all of my devices
B004LOMB2Q,AJP1CTM0Q7XQV,2,Using it for homeschool lesson plans.,,homeschool lesson plans,,homeschool lesson plans
B004LOMB2Q,AJP1CTM0Q7XQV,3,Very easy to use!,,,,
B004LOMB2Q,A3O0IYSZCEJQSA,1,"I was first introduced to this app for my job, and now I use it everywhere I go.I use it on my Kindle, and have found it to be more than helpful at meetings.",,,,
B004LOMB2Q,A32ESJ1QQQRVT8,1,"I have a terrible memory, and with Evernote I have been able to keep track of everything.",,keep track of everything,,keep track of everything
B004LOMB2Q,A32ESJ1QQQRVT8,2,I love the features and benefits to using it.,,,,
B004LOMB2Q,A32ESJ1QQQRVT8,3,The fact that you can clip from the internet is great.,clip from the internet,,,clip from the internet
B004LOMB2Q,A32ESJ1QQQRVT8,4,"I am glad I stumbled upon this, and couldn't be happier.",,,,
B004LOMB2Q,A3G269AV9HCEDK,1,It helps alot with school work.,,,,
B004LOMB2Q,A3G269AV9HCEDK,2,It also syncs with other devices without using a manual device sync.,,syncs with other devices,,syncs with other devices
B004LOMB2Q,A3G269AV9HCEDK,3,I just love it!,,,,
B004LOMB2Q,AOVMP7KEHVCC9,1,"This app was constantly updating, contacting me and trying to get on my other wireless devices.",,updating;contacting,,updating;contacting
B004LOMB2Q,AOVMP7KEHVCC9,2,It was way too complicated for what I neded - just a simple note pad.,,note pad,,note pad
B004LOMB2Q,A3HL2JHY4BLCXS,1,This app is a God send.,,,,
B004LOMB2Q,A3HL2JHY4BLCXS,2,I can easily store and organize my thoughts in ways I never imagined.,store my thoughts;organize my thoughts,,,store my thoughts;organize my thoughts
B004LOMB2Q,AA1UYCGPWWUJR,1,I love Evernote.,,,,
B004LOMB2Q,AA1UYCGPWWUJR,2,The best feature is being able to email yourself a note and seeing your notes on the web.,email yourself a note;seeing your notes on the web,,,email yourself a note;seeing your notes on the web
B004LOMB2Q,A2T2IDDMIQSUBX,1,"I use evernote for everything and love that it works on any computer,  browser, phone,  or tablet.",,,,
B004LOMB2Q,A2T2IDDMIQSUBX,2,I try not to waste any natural brainpower on things that evernote can now remember for me.,,remember for me,,remember for me
B004LOMB2Q,A1YDSI5SXARLP2,1,It is great for note taking or outlining a paper.,note taking;outlining a paper,,,note taking;outlining a paper
B004LOMB2Q,A1YDSI5SXARLP2,2,I use it at university all the time.,,,,
B004LOMB2Q,A1YDSI5SXARLP2,3,Only complaint is the sharing options are limited.,,,sharing options,sharing options
B004LOMB2Q,A2JCPJMFLUHSMZ,1,I have evernote on my laptop and I love it!,,,,
B004LOMB2Q,A2JCPJMFLUHSMZ,2,I was so happy when I found out that it was on kindle.,,,,
B004LOMB2Q,A2JCPJMFLUHSMZ,3,I have to say this is the best product of its kind!!,,,,
B004LOMB2Q,A2DKNZ9S0EEJCK,1,I don't know what I would do without this thing.,,,,
B004LOMB2Q,A2DKNZ9S0EEJCK,2,"I use it for personal applications, as well as in my professional life as a teacher.",,,,
B004LOMB2Q,AGW51AH9316Q5,1,Installed everywhere I needed.,,Installed,,Installed
B004LOMB2Q,AGW51AH9316Q5,2,A slick note store - really helped me get all of the clutter out of my head!,note store,,,note store
B004LOMB2Q,AGW51AH9316Q5,3,Yo can see it all everywhere.,,,,
B004LOMB2Q,A24462A21A2ZNT,1,very handy to either make quick note while out or lengthy one at home from computerwould recommend to family or friends,make quick note,,,make quick note
B004LOMB2Q,A8S374XW7GSL7,1,"I love Evernote simply for the reason that you have your notes accessible from anywhere : kindle,  phone, or PC.",notes accessible,,,notes accessible
B004LOMB2Q,A8S374XW7GSL7,2,Also love the check box option for my to do lists!,check box,to do lists,,check box;to do lists
B004LOMB2Q,A1V51G431GZ0FJ,1,"For the price, you can't beat the kindle fire.",,,,
B004LOMB2Q,A1V51G431GZ0FJ,2,"I knew that I wouldn't get a calendar or Android Market, so I'm giving it 5 stars because it absolutely meets my expectation.",,,,
B004LOMB2Q,A31O6SO1OUG3VX,1,I LOVE THIS APP!!!!!,,,,
B004LOMB2Q,A31O6SO1OUG3VX,2,You can keep picture notes and everything you need to keep in this little app right here.,,keep picture notes,,keep picture notes
B004LOMB2Q,A31O6SO1OUG3VX,3,Sure they use your contacts but that's all they use.,,use your contacts,,use your contacts
B004LOMB2Q,A31O6SO1OUG3VX,4,They don't locate you or anything.,,,,
B004LOMB2Q,A31O6SO1OUG3VX,5,They use what they have to to create your account.,,create your account,,create your account
B004LOMB2Q,A31O6SO1OUG3VX,6,So all you haters need to delete the app if you don't like it.,,,,
B004LOMB2Q,A31O6SO1OUG3VX,7,I would recommend this to everyone!!!!!!,,,,
B004LOMB2Q,A31O6SO1OUG3VX,8,So have a great day:),,,,
B004LOMB2Q,A2XY2I8DGC86R3,1,Good enough synching which is why I needed it in the first place.,synching,,,synching
B004LOMB2Q,A2XY2I8DGC86R3,2,Could be more dynamic but it's okay so far.,,,,
B004LOMB2Q,A39LP28X0MHH4T,1,"Great for taking down note,  I also use it to write down recipes......",taking down note,write down recipes,,taking down note;write down recipes
B004LOMB2Q,A39LP28X0MHH4T,2,I would advice everyone to get the app.,,,,
B004LOMB2Q,A39LP28X0MHH4T,3,its the sticky note you have been waiting for,,sticky note,,sticky note
B004LOMB2Q,A3MBTW1U9VD7WK,1,this does everything i was looking for i am a sticky note queen and i can organize all my notes and to do's in one place,,sticky note;organize all my notes,,sticky note;organize all my notes
B004LOMB2Q,A258HFZZSOPQ7I,1,"With Evernote, no matter where I am, or what device I use, I can quickly jot down notes, ideas, or important info and not worry about where I saved it.",jot down notes;jot down ideas;jot down important info,saved,,jot down notes;jot down ideas;jot down important info;saved
B004LOMB2Q,A258HFZZSOPQ7I,2,"With add-ons like Skitch, I can take pictures of things that inspire my art and make notations right in the image, then Evernote once again makes sure all my devices have a copy.",,take pictures;make notations right in the image;makes sure all my devices have a copy,,take pictures;make notations right in the image;makes sure all my devices have a copy
B004LOMB2Q,A10MJZ53SHL03D,1,Very intuitive &amp; user-friendly.,,,,
B004LOMB2Q,A10MJZ53SHL03D,2,"Love that it syncs across all platforms - my laptop, Kindle Fire, Android phone, and even accessible on the web from any computer.",syncs across all platforms,,,syncs across all platforms
B004LOMB2Q,A1372T3FE1CVNF,1,"when i first got my tablet, i was not sure what i was going to do about notetaking in class without Word.",,,,
B004LOMB2Q,A1372T3FE1CVNF,2,this app allows for sharing and can be typed on your laptop as well!,,sharing,,sharing
B004LOMB2Q,A212I1IWDJUBGJ,1,love the functionality of this app.,,,,
B004LOMB2Q,A212I1IWDJUBGJ,2,"works well within my kindle fire, and allows me to take great notes during class.",take great notes,,,take great notes
B004LOMB2Q,A212I1IWDJUBGJ,3,a wonderful application for note taking and the layout even better,note taking,,,note taking
B004LOMB2Q,A22N7IKVFDC0A2,1,"Easy, Free, Works great.",,,,
B004LOMB2Q,A22N7IKVFDC0A2,2,I use it for many things and I keep thinking of more.,,,,
B004LOMB2Q,A22N7IKVFDC0A2,3,I wouldn't have a device without it!!,,,,
B004LOMB2Q,A34UMH1PJ4MI07,1,"I have evernote on my iPhone, Kindle Fire &amp; laptop.",,,,
B004LOMB2Q,A34UMH1PJ4MI07,2,It's so much easier than having post it notes everywhere.,,,,
B004LOMB2Q,A34UMH1PJ4MI07,3,I recommend this for note takers takers everywhere!!,note takers,,,note takers
B004LOMB2Q,A3U20RZ6SNAIAD,1,"As a longtime Evernote User, I was very happy to see the very capable Aneroid app works great on my Kindle tablet.",,,,
B004LOMB2Q,A3B9C8FZZM3GLH,1,This is an awesome app.,,,,
B004LOMB2Q,A3B9C8FZZM3GLH,2,I can't imagine being without it now.,,,,
B004LOMB2Q,A3B9C8FZZM3GLH,3,I even take my Bible Study notes in it!,,take my Bible Study notes,,take my Bible Study notes
B004LOMB2Q,A2C4FDDEQFER5P,1,"Awesome software - available on kindle, phone and computer and notes are there for you to access and review or edit!",,notes;access;review;edit,,notes;access;review;edit
B004LOMB2Q,A3GD7WYIWPTHW5,1,I take message notes at church with Evernote and it is quite useful.,take message notes,,,take message notes
B004LOMB2Q,A3GD7WYIWPTHW5,2,The features appeal to every personality and it is easy to use.,,,,
B004LOMB2Q,A25Q0AOQK56DL6,1,No more need to carry a notepad around with you - this ap replaces the pen and paper.,,,,
B004LOMB2Q,A25Q0AOQK56DL6,2,"And what makes it better is that you can have the same note synced on all of your devices - so you can write your shopping list on your computer, and look it up on your iPhone or tablet.",,note synced;write your shopping list,,note synced;write your shopping list
B004LOMB2Q,A25Q0AOQK56DL6,3,Brilliant in its simplicity.,,,,
B004LOMB2Q,A6DQYQIHC434Y,1,This app is a life saver!,,,,
B004LOMB2Q,A6DQYQIHC434Y,2,When your need to jot something down real quick or just take a picture of something to remember.,,jot something down;take a picture,,jot something down;take a picture
B004LOMB2Q,A6DQYQIHC434Y,3,And with school and the voice dictation on my phone is a life saver with long papers to type.,,,,
B004LOMB2Q,A6DQYQIHC434Y,4,"I can dictate 500 words in no time, and transfer it to a word document!",,dictate 500 words;transfer it to a word document,,dictate 500 words;transfer it to a word document
B004LOMB2Q,A2KOQRO9WU5IWL,1,this app will make you poop your pants!,,,,
B004LOMB2Q,A2KOQRO9WU5IWL,2,"lol I can't figure out why, but it makes me poop myself every time I open it!",,open,,open
B004LOMB2Q,A2KOQRO9WU5IWL,3,I love pooping though which is why I gave it 5 stars!,,,,
B004LOMB2Q,A2GZD1FG3TNYPH,1,Except the program crashed when it asked me to write a review about it.,,,,
B004LOMB2Q,A2GZD1FG3TNYPH,2,I like how it syncs to my computer and is easy to use.,syncs to my computer,,,syncs to my computer
B004LOMB2Q,A1SWS5UDOVBYFV,1,This is a great app for thosd needing to create / access information on multiple computers but don't want to have to carry a thumb drive around.,create information;access information,,,create information;access information
B004LOMB2Q,A1SWS5UDOVBYFV,2,It has an ample amount of free storage and is very User friendly.,,,,
B004LOMB2Q,A1SWS5UDOVBYFV,3,"I have found it to be very reliable with only minor drawbacks, none worth mentioning.",,,,
B004LOMB2Q,A3DXLG1Y81JH7A,1,I agree with concerns about permissions .,,,,
B004LOMB2Q,A3DXLG1Y81JH7A,2,The app itself is great.,,,,
B004LOMB2Q,A3DXLG1Y81JH7A,3,"The fact that I can have it on my Thunderbolt,  Kindle and computer makes it very convenient.",,,,
B004LOMB2Q,A3DXLG1Y81JH7A,4,Syncs all three without problems.,,Syncs,,Syncs
